URL,club,First Name,Last Name,Position,Age,Height,Weight,Unnamed: 7,points_scored,tries_scored,offloads,meters_gained,defenders_beaten,clean_breaks,tackles_made,tackle_success_percentage,total_tackles_missed,turnovers_lost,turnovers_won,penalties_scored,penalties_missed,conversions_scored,conversions_missed,drop_goals_scored,drop_goals_missed,kicks_from_hand,kicks_retained,tries_from_kicks,kick_meters,yellow_cards,red_cards,penalties_conceded,scrum_offences,lineout_offences,lineouts_won,lineouts_lost,lineout_success_percentage,lineout_steals,scrums_won,scrums_lost,scrums_won_percentage,scrum_penalties_won
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/nick-hatton,hollywoodbets-sharks,NICK,HATTON,NO. 8,22,6'4'',104KG,,94,9,18,313,4,13,55,74.2,3,3,7,8,3,2,3,0,1,23,22,3,55,2,0,18,5,2,10,5,64.6,1,0,1,91.3,0
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/dian-heunis,hollywoodbets-sharks,DIAN,HEUNIS,PROP,21,6'0'',125KG,,98,0,13,20,5,9,27,76.0,7,10,0,1,0,2,6,1,2,14,2,3,21,0,0,7,5,4,1,4,64.8,4,1,0,65.6,2
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/bathobelo-hlakane,hollywoodbets-sharks,BATHOBELO,HLAKANE,FLANKER,19,6'4'',115KG,,59,5,3,81,23,0,52,64.6,3,4,7,2,8,2,4,1,1,7,7,0,67,1,1,1,0,3,2,3,55.9,3,2,2,63.5,5
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/reniel-hugo,hollywoodbets-sharks,RENIEL,HUGO,LOCK,34,6'6'',112KG,,96,5,12,580,1,8,29,95.3,9,2,5,9,3,6,4,2,2,0,7,0,9,2,1,18,4,0,0,6,70.2,3,5,1,95.1,4
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/hanro-jacobs,hollywoodbets-sharks,HANRO,JACOBS,PROP,24,6'1'',129KG,,62,12,7,130,21,12,2,76.6,5,9,3,0,1,9,0,3,2,6,26,3,65,0,0,0,1,4,4,3,64.2,0,5,3,52.4,5
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/jason-jenkins,hollywoodbets-sharks,JASON,JENKINS,LOCK,29,6'8'',127KG,,84,14,20,598,16,5,27,75.5,1,10,7,6,7,10,7,1,2,18,28,1,7,1,0,12,1,3,3,9,51.3,0,5,2,83.0,4
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/vincent-koch,hollywoodbets-sharks,VINCENT,KOCH,PROP,34,6'1'',118KG,,31,14,18,304,3,10,2,86.4,4,1,2,0,1,1,3,0,3,1,6,0,122,2,1,19,0,2,0,9,94.3,3,2,4,52.2,1
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/siya-kolisi,hollywoodbets-sharks,SIYA,KOLISI,FLANKER,33,6'2'',103KG,,86,3,11,370,13,8,44,77.7,5,1,3,10,4,9,9,1,1,13,1,4,37,1,1,16,5,3,9,9,94.3,3,0,2,90.0,0
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/jeandre-labuschagne,hollywoodbets-sharks,JEANDRE,LABUSCHAGNE,FLANKER,25,6'4'',106KG,,32,12,17,383,9,6,53,85.9,4,6,5,8,10,9,4,1,3,17,20,4,122,1,0,2,1,1,8,8,60.5,5,0,4,91.5,0
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/mwande-madande,hollywoodbets-sharks,MWANDE,MADANDE,PROP,21,6'2'',131KG,,66,7,5,444,2,0,33,62.5,1,8,10,10,5,1,1,3,1,29,5,1,61,2,1,8,1,0,5,4,58.1,0,2,1,94.7,2
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/tino-mavesere,hollywoodbets-sharks,TINO,MAVESERE,FLANKER,26,6'2'',97KG,,17,3,17,424,24,11,15,92.5,6,9,6,10,10,2,0,3,0,14,27,5,137,0,1,4,3,0,5,7,77.4,0,3,0,59.3,0
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/fez-mbatha,hollywoodbets-sharks,FEZ,MBATHA,HOOKER,25,6'0'',112KG,,24,7,18,160,2,11,21,97.6,3,1,3,0,7,9,8,0,0,13,15,2,44,1,0,5,2,1,10,5,81.5,1,5,5,56.2,0
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/bongi-mbonambi,hollywoodbets-sharks,BONGI,MBONAMBI,HOOKER,34,5'9'',115KG,,94,14,4,177,14,0,31,86.0,7,6,3,4,10,6,1,2,1,23,9,1,64,0,1,3,0,4,1,3,97.9,3,1,2,75.2,3
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/ntuthuko-mchunu,hollywoodbets-sharks,NTUTHUKO,MCHUNU,PROP,25,6'2'',120KG,,53,12,8,489,5,5,60,98.2,6,6,6,6,0,2,5,2,1,24,3,3,66,2,0,16,0,1,6,2,68.9,3,0,0,63.6,1
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/khwezi-mona,hollywoodbets-sharks,KHWEZI,MONA,PROP,32,6'0'',120KG,,57,7,2,326,16,4,37,66.1,6,10,5,2,0,6,0,1,1,18,12,2,136,1,0,20,5,0,8,10,80.9,4,2,0,80.3,5
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/ox-nche,hollywoodbets-sharks,OX,NCHE,PROP,29,5'9'',120KG,,66,4,9,597,11,8,7,79.1,8,6,10,8,3,8,0,0,1,29,9,3,132,1,1,20,0,2,5,5,93.9,1,3,5,75.7,0
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/trevor-nyakane,hollywoodbets-sharks,TREVOR,NYAKANE,PROP,35,5'10'',121KG,,45,12,18,288,21,1,54,84.1,0,2,7,7,4,10,8,2,2,18,20,4,105,1,1,20,5,4,10,0,72.5,2,4,2,57.2,2
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/jannes-potgieter,hollywoodbets-sharks,JANNES,POTGIETER,FLANKER,21,6'4'',112KG,,23,14,2,592,19,7,7,83.3,9,6,0,2,8,9,3,2,3,21,13,0,137,1,1,15,3,5,7,1,56.1,2,2,2,87.0,5
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/corne-rahl,hollywoodbets-sharks,CORNE,RAHL,LOCK,22,6'8'',122KG,,31,3,14,572,23,10,56,76.1,5,0,9,4,10,10,8,1,2,26,8,3,139,1,1,15,3,3,4,6,68.9,2,3,0,90.2,4
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/braam-reyneke,hollywoodbets-sharks,BRAAM,REYNEKE,PROP,22,5'11'',117KG,,46,11,0,572,28,4,5,73.5,5,9,10,6,6,3,10,0,3,25,10,4,81,2,1,10,4,5,1,3,56.8,5,4,3,98.2,0
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/dylan-richardson,hollywoodbets-sharks,DYLAN,RICHARDSON,HOOKER,26,6'1'',110KG,,85,12,6,353,10,1,13,65.1,5,0,6,3,6,6,4,2,3,16,22,1,57,1,1,1,5,2,3,4,50.8,0,3,3,69.8,0
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/deon-slabbert,hollywoodbets-sharks,DEON,SLABBERT,LOCK,24,6'6'',110KG,,22,1,11,27,24,12,31,75.7,5,4,6,4,7,8,6,3,3,21,17,3,148,2,0,16,3,5,0,10,87.6,2,0,2,66.9,5
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/manu-tshituka,hollywoodbets-sharks,MANU,TSHITUKA,FLANKER,24,6'4'',110KG,,65,10,16,42,3,9,34,66.5,9,1,10,2,4,7,0,3,2,27,10,4,148,0,1,14,5,4,0,9,61.9,4,2,0,59.6,4
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/vincent-tshituka,hollywoodbets-sharks,VINCENT,TSHITUKA,FLANKER,26,6'4'',110KG,,26,14,20,422,25,10,9,89.4,6,8,6,8,4,7,5,1,1,18,16,0,130,2,0,17,0,0,5,0,50.1,0,4,0,59.0,3
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/james-venter,hollywoodbets-sharks,JAMES,VENTER,FLANKER,28,6'0'',96KG,,1,2,19,597,27,10,2,68.4,9,6,6,9,0,8,7,1,2,26,1,3,68,1,1,9,4,0,1,1,93.6,0,3,1,66.1,1
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/coetzee-le-roux,hollywoodbets-sharks,COETZEE,LE ROUX,LOCK,22,6'5'',112KG,,89,2,4,176,25,11,58,62.3,5,3,9,8,8,4,0,1,2,15,2,5,88,0,1,5,2,2,5,3,72.2,2,4,0,99.1,3
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/emile-van-heerden,hollywoodbets-sharks,EMILE,VAN HEERDEN,LOCK,24,6'7'',109KG,,16,3,3,528,5,5,11,82.1,0,3,9,6,5,4,8,1,3,19,10,4,63,2,1,20,1,5,0,7,61.9,0,1,5,54.6,2
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/lukhanyo-am,hollywoodbets-sharks,LUKHANYO,AM,CENTRE,31,6'2'',101KG,,32,3,11,493,0,9,48,83.8,2,1,7,9,8,2,2,2,0,24,17,3,71,2,1,15,1,4,10,9,63.1,1,2,3,63.0,5
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/diego-appollis,hollywoodbets-sharks,DIEGO,APPOLLIS,CENTRE,24,5'10'',94KG,,8,9,19,197,19,7,58,94.9,1,4,8,1,2,4,0,0,0,18,26,0,16,2,1,4,4,3,9,3,62.0,1,0,1,54.3,0
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/litelihle-bester,hollywoodbets-sharks,LITELIHLE,BESTER,CENTRE,20,6'2'',89KG,,42,10,17,576,22,3,30,83.1,5,3,8,6,4,7,0,1,2,0,2,3,72,1,0,11,5,5,2,2,59.7,2,4,5,63.7,3
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/lionel-cronje,hollywoodbets-sharks,LIONEL,CRONJE,FLY-HALF,35,6'0'',96KG,,47,10,16,516,27,1,28,73.8,7,0,1,6,1,4,10,1,3,18,25,3,69,1,0,5,5,5,8,2,92.1,4,5,3,54.6,1
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/bradley-davids,hollywoodbets-sharks,BRADLEY,DAVIDS,SCRUM-HALF,22,5'9'',79KG,,38,4,18,513,15,11,4,92.1,2,7,6,10,9,3,5,2,2,6,14,5,112,2,0,13,5,3,1,4,58.5,0,3,5,75.4,2
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/andre-esterhuizen,hollywoodbets-sharks,ANDRE,ESTERHUIZEN,CENTRE,30,6'4'',113KG,,92,3,8,21,14,10,51,81.6,9,2,6,4,4,7,10,1,2,28,10,4,20,2,1,15,2,1,7,2,78.1,3,5,4,71.9,3
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/aphelele-fassi,hollywoodbets-sharks,APHELELE,FASSI,FULLBACK,27,6'3'',94KG,,41,10,3,111,16,4,24,63.2,7,5,3,8,7,6,5,1,1,22,10,2,134,0,1,6,1,2,5,7,53.9,2,4,2,58.7,0
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/tiaan-fourie,hollywoodbets-sharks,TIAAN,FOURIE,SCRUM-HALF,22,5'8'',78KG,,25,13,20,56,7,14,40,82.6,7,3,8,10,10,5,0,0,3,10,30,3,6,1,1,1,4,4,5,4,97.5,5,5,4,58.7,1
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/christie-grobbelaar,hollywoodbets-sharks,CHRISTIE,GROBBELAAR,WING,24,,,,98,9,1,65,27,11,30,96.3,4,8,7,2,1,4,2,3,0,4,27,2,110,1,0,5,5,2,6,6,80.2,0,3,2,81.3,0
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/jaden-hendrikse,hollywoodbets-sharks,JADEN,HENDRIKSE,SCRUM-HALF,24,5'9'',89KG,,49,7,3,97,25,1,20,75.9,7,6,0,3,7,4,6,1,0,29,29,1,26,0,0,8,3,3,4,10,95.2,2,4,3,69.4,0
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/jordan-hendrikse,hollywoodbets-sharks,JORDAN,HENDRIKSE,FLY-HALF,23,6'2'',93KG,,24,5,1,143,11,1,57,71.9,5,8,1,0,3,9,9,2,0,16,27,3,7,2,1,6,0,4,10,7,69.9,2,0,3,52.8,2
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/ethan-hooker,hollywoodbets-sharks,ETHAN,HOOKER,CENTRE,22,6'4'',100KG,,23,5,14,434,26,14,19,65.7,4,9,1,5,9,1,2,0,2,10,24,2,27,2,0,1,2,0,3,4,90.5,4,0,4,96.0,1
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/jurenzo-julius,hollywoodbets-sharks,JURENZO,JULIUS,CENTRE,20,5'10'',95KG,,12,7,1,85,21,5,38,66.1,8,2,10,3,9,3,2,2,3,23,19,1,46,0,1,18,5,0,5,7,92.7,3,2,5,70.2,4
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/eduan-keyter,hollywoodbets-sharks,EDUAN,KEYTER,CENTRE,28,6'1'',98KG,,59,6,3,587,20,15,21,77.3,6,0,7,0,0,7,2,0,1,25,27,5,85,2,1,7,1,4,7,2,85.1,0,0,2,79.6,0
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/hakeem-kunene,hollywoodbets-sharks,HAKEEM,KUNENE,FULLBACK,22,6'0'',87KG,,6,14,5,343,9,10,3,83.8,7,4,0,1,4,7,6,0,0,7,24,4,9,2,0,10,0,2,3,6,54.6,2,4,2,94.3,1
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/makazole-mapimpi,hollywoodbets-sharks,MAKAZOLE,MAPIMPI,WING,34,6'0'',90KG,,56,9,6,293,26,9,12,63.2,0,2,3,2,0,10,3,1,3,9,10,3,113,0,0,3,4,2,4,7,50.8,2,4,1,70.1,0
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/siya-masuku,hollywoodbets-sharks,SIYA,MASUKU,FLY-HALF,28,5'9'',97KG,,35,13,9,570,14,8,44,97.6,10,5,9,8,6,0,3,1,0,11,18,4,32,0,0,15,5,0,6,6,58.4,0,0,0,91.0,3
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/tian-meyer,hollywoodbets-sharks,TIAN,MEYER,SCRUM-HALF,36,5'10'',84KG,,44,10,18,242,29,12,41,90.2,1,7,4,7,7,1,2,1,1,9,27,1,134,0,0,17,1,0,5,1,55.9,2,1,5,95.7,3
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/yaw-penxe,hollywoodbets-sharks,YAW,PENXE,WING,27,6'0'',93KG,,19,11,18,560,8,3,49,83.5,7,10,8,6,2,4,9,3,3,12,0,4,130,2,1,12,0,3,3,7,86.3,2,4,5,58.7,1
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/marnus-potgieter,hollywoodbets-sharks,MARNUS,POTGIETER,WING,25,6'2'',106KG,,64,9,11,31,1,5,48,93.1,8,3,6,10,2,8,10,3,2,25,26,4,13,0,1,4,3,4,3,5,77.9,2,2,1,94.6,2
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/jean-smith,hollywoodbets-sharks,JEAN,SMITH,FLY-HALF,21,5'11'',87KG,,7,12,2,390,4,15,19,63.2,3,4,7,3,6,9,8,2,2,17,4,0,45,2,0,1,2,2,9,9,76.3,1,1,3,56.0,4
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/francois-venter,hollywoodbets-sharks,FRANCOIS,VENTER,CENTRE,33,6'1'',95KG,,15,7,12,276,5,6,51,79.1,9,4,10,0,3,10,1,1,0,9,9,1,60,1,0,10,4,3,3,2,62.6,1,0,4,63.8,3
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/gurshwin-wehr,hollywoodbets-sharks,GURSHWIN,WEHR,WING,26,6'2'',70KG,,13,13,17,531,6,12,12,85.2,10,3,8,7,2,10,3,3,0,18,9,4,12,1,0,0,1,2,0,3,57.7,3,3,5,90.4,2
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/grant-williams,hollywoodbets-sharks,GRANT,WILLIAMS,SCRUM-HALF,28,5'9'',80KG,,75,1,7,153,20,10,16,93.1,9,3,6,3,7,6,7,1,3,19,13,2,15,0,0,12,3,0,4,6,60.3,4,4,2,95.0,4
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/jaco-williams,hollywoodbets-sharks,JACO,WILLIAMS,WING,19,5'11'',73KG,,86,8,20,382,24,5,53,91.3,8,3,4,2,2,9,5,3,1,16,1,1,132,2,1,4,2,4,7,2,70.0,0,3,1,84.2,3
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/cameron-wright,hollywoodbets-sharks,CAMERON,WRIGHT,SCRUM-HALF,30,5'11'',90KG,,14,0,14,67,0,7,35,71.1,3,3,4,8,6,4,6,3,0,19,3,0,37,2,1,17,2,1,6,0,87.0,4,5,4,55.2,4
https://www.unitedrugby.com/clubs/team-munster/tom-ahern,team-munster,TOM,AHERN,LOCK,24,6'9'',116KG,,91,14,0,213,22,3,32,97.6,9,3,9,9,1,0,6,0,3,15,1,3,37,2,1,13,3,4,4,5,62.7,4,2,4,76.1,5
https://www.unitedrugby.com/clubs/team-munster/stephen-archer,team-munster,STEPHEN,ARCHER,PROP,37,6'2'',118KG,,97,7,2,375,25,11,0,65.0,9,4,10,3,10,5,1,1,1,4,17,5,102,0,1,12,1,5,2,2,84.9,1,1,5,78.6,0
https://www.unitedrugby.com/clubs/team-munster/diarmuid-barron,team-munster,DIARMUID,BARRON,HOOKER,26,6'0'',98KG,,65,11,7,212,6,14,14,95.0,9,1,5,3,10,7,3,1,0,2,12,4,55,2,1,6,2,1,10,10,74.6,3,3,0,64.1,1
https://www.unitedrugby.com/clubs/team-munster/conor-bartley,team-munster,CONOR,BARTLEY,PROP,29,5'12'',117KG,,31,10,3,78,19,0,12,98.8,8,1,4,8,0,6,9,3,0,29,18,2,62,2,1,7,4,3,0,9,94.3,4,2,2,99.6,3
https://www.unitedrugby.com/clubs/team-munster/tadhg-beirne,team-munster,TADHG,BEIRNE,LOCK,33,6'6'',113KG,,86,11,15,380,24,6,16,67.1,10,8,10,10,5,1,9,1,3,26,4,0,119,2,1,17,0,1,6,5,61.6,4,3,4,66.8,3
https://www.unitedrugby.com/clubs/team-munster/dian-bleuler,team-munster,DIAN,BLEULER,PROP,25,6'0'',120KG,,62,11,9,57,29,2,23,88.9,6,1,8,1,7,4,5,3,0,14,19,1,47,1,0,6,4,1,10,9,72.5,2,3,2,60.5,0
https://www.unitedrugby.com/clubs/team-munster/scott-buckley,team-munster,SCOTT,BUCKLEY,HOOKER,24,6'0'',104KG,,85,3,11,25,11,13,57,61.6,1,5,2,4,0,10,2,1,2,25,1,5,104,2,1,19,5,3,2,2,54.8,0,2,5,55.5,3
https://www.unitedrugby.com/clubs/team-munster/eoghan-clarke,team-munster,EOGHAN,CLARKE,HOOKER,26,5'11'',105KG,,50,15,13,446,15,5,7,76.2,8,1,2,3,9,3,8,0,1,1,30,5,58,1,0,16,2,4,3,5,66.8,3,4,1,68.9,3
https://www.unitedrugby.com/clubs/team-munster/max-clein,team-munster,MAX,CLEIN,HOOKER,21,6'0'',108KG,,24,3,13,65,15,1,49,80.7,3,4,6,8,8,8,3,1,1,12,10,4,76,2,0,15,0,3,4,10,75.3,0,3,4,84.6,5
https://www.unitedrugby.com/clubs/team-munster/gavin-coombes,team-munster,GAVIN,COOMBES,NO. 8,27,6'6'',110KG,,57,4,1,253,10,8,26,83.2,7,3,6,4,2,9,9,0,2,21,29,0,126,2,0,10,3,5,7,3,86.6,1,2,5,61.6,3
https://www.unitedrugby.com/clubs/team-munster/jack-daly,team-munster,JACK,DALY,FLANKER,26,6'0'',106KG,,62,7,4,43,20,0,44,97.4,6,6,5,8,2,0,1,2,3,7,29,0,54,2,1,18,0,0,6,3,59.9,4,3,4,88.5,3
https://www.unitedrugby.com/clubs/team-munster/mark-donnelly,team-munster,MARK,DONNELLY,PROP,23,5'11'',110KG,,61,4,4,96,3,5,22,86.9,6,6,2,10,3,5,5,1,2,22,25,2,54,1,1,0,0,0,8,9,60.9,4,4,1,56.8,3
https://www.unitedrugby.com/clubs/team-munster/sean-edogbo,team-munster,SEAN,EDOGBO,FLANKER,20,6'5'',103KG,,21,7,5,553,12,5,45,79.3,7,5,6,8,10,2,0,1,2,26,17,3,128,2,1,20,0,1,10,9,81.6,5,2,2,72.0,2
https://www.unitedrugby.com/clubs/team-munster/edwin-edogbo,team-munster,EDWIN,EDOGBO,LOCK,22,6'5'',121KG,,57,14,12,226,6,4,7,92.4,0,9,4,1,0,10,5,1,1,29,29,3,135,0,1,7,2,3,2,10,69.1,0,3,2,85.1,3
https://www.unitedrugby.com/clubs/team-munster/ronan-foxe,team-munster,RONAN,FOXE,PROP,22,6'2'',122KG,,57,9,8,435,3,15,7,98.0,4,4,6,8,8,8,9,0,3,16,5,3,126,2,0,0,5,3,10,1,74.1,1,0,4,56.8,0
https://www.unitedrugby.com/clubs/team-munster/brian-gleeson,team-munster,BRIAN,GLEESON,FLANKER,21,6'4'',116KG,,85,0,14,600,14,12,58,60.9,1,0,1,2,10,4,0,1,0,3,22,5,131,1,1,8,5,3,9,3,91.8,5,4,5,79.9,5
https://www.unitedrugby.com/clubs/team-munster/george-hadden,team-munster,GEORGE,HADDEN,PROP,21,6'1'',113KG,,48,11,13,378,18,4,25,99.3,1,2,5,3,2,5,7,1,2,18,27,5,84,1,0,18,1,5,0,10,75.0,5,3,1,89.9,3
https://www.unitedrugby.com/clubs/team-munster/john-hodnett,team-munster,JOHN,HODNETT,FLANKER,26,6'0'',105KG,,51,14,6,177,8,0,46,63.4,0,8,7,0,9,10,4,3,2,21,9,1,114,0,1,20,5,5,0,3,82.6,2,1,3,79.8,4
https://www.unitedrugby.com/clubs/team-munster/cian-hurley,team-munster,CIAN,HURLEY,FLANKER,24,6'5'',105KG,,41,9,19,426,10,9,58,92.6,4,0,0,0,3,8,5,2,3,24,21,5,57,0,1,8,2,4,9,10,82.8,5,2,2,75.6,5
https://www.unitedrugby.com/clubs/team-munster/oli-jager,team-munster,OLI,JAGER,PROP,29,6'4'',127KG,,69,8,1,306,7,11,12,71.2,1,4,3,0,0,8,1,0,2,8,22,5,36,0,0,20,1,2,0,6,90.2,5,3,3,91.9,5
https://www.unitedrugby.com/clubs/team-munster/alex-kendellen,team-munster,ALEX,KENDELLEN,FLANKER,23,6'2'',105KG,,14,5,6,503,0,4,38,65.3,3,1,10,8,3,7,1,3,3,22,16,0,48,1,0,9,3,2,1,4,81.9,2,4,4,99.3,4
https://www.unitedrugby.com/clubs/team-munster/dave-kilcoyne,team-munster,DAVE,KILCOYNE,PROP,36,6'0'',111KG,,53,2,5,267,22,1,36,77.6,2,3,0,10,0,8,8,0,0,14,21,1,66,2,0,10,3,2,1,7,53.2,4,4,3,59.1,0
https://www.unitedrugby.com/clubs/team-munster/jean-kleyn,team-munster,JEAN,KLEYN,LOCK,31,6'8'',121KG,,59,12,16,585,24,6,48,85.8,2,10,0,7,4,3,2,3,3,27,10,0,18,2,1,0,3,4,6,6,67.1,4,1,5,84.6,2
https://www.unitedrugby.com/clubs/team-munster/jeremy-loughman,team-munster,JEREMY,LOUGHMAN,PROP,29,6'1'',118KG,,100,13,1,7,23,2,27,75.2,1,0,9,4,4,5,5,2,0,8,18,2,128,0,1,19,3,3,8,9,99.5,3,1,5,54.0,0
https://www.unitedrugby.com/clubs/team-munster/darragh-mc-sweeney,team-munster,DARRAGH,MCSWEENEY,PROP,22,6'3'',127KG,,96,7,2,507,7,12,24,62.2,5,2,10,4,10,4,9,3,3,23,16,2,28,0,0,7,3,2,7,8,59.8,5,5,3,52.1,2
https://www.unitedrugby.com/clubs/team-munster/luke-murphy,team-munster,LUKE,MURPHY,NO. 8,20,,,,7,8,4,475,12,14,60,84.0,1,9,7,8,6,4,4,0,2,20,23,1,86,2,1,19,4,3,3,7,79.3,0,5,5,64.0,1
https://www.unitedrugby.com/clubs/team-munster/evan-o-connell,team-munster,EVAN,O'CONNELL,LOCK,20,6'7'',109KG,,52,5,4,296,21,3,15,96.1,7,6,6,2,7,3,3,1,0,8,3,1,32,0,0,11,2,1,1,8,92.1,4,3,2,98.5,4
https://www.unitedrugby.com/clubs/team-munster/jack-o-donoghue,team-munster,JACK,O'DONOGHUE,FLANKER,31,6'3'',109KG,,59,10,0,163,26,2,54,75.3,7,9,9,2,3,1,9,1,2,13,25,5,118,2,1,0,1,2,2,0,79.3,1,0,4,77.6,5
https://www.unitedrugby.com/clubs/team-munster/peter-o-mahony,team-munster,PETER,O'MAHONY,FLANKER,35,6'3'',106KG,,4,6,7,484,3,2,1,68.7,4,2,0,6,6,5,1,2,0,22,23,2,150,2,0,9,3,1,9,9,68.6,0,4,3,63.4,5
https://www.unitedrugby.com/clubs/team-munster/ruadhan-quinn,team-munster,RUADHAN,QUINN,FLANKER,21,6'3'',113KG,,67,0,11,596,7,3,53,77.7,9,3,10,8,3,8,7,0,3,20,25,4,132,2,0,3,4,4,4,2,54.0,3,0,2,56.6,5
https://www.unitedrugby.com/clubs/team-munster/kieran-ryan,team-munster,KIERAN,RYAN,PROP,23,6'0'',109KG,,5,13,3,71,2,4,17,61.9,6,1,1,5,2,0,9,0,3,15,13,3,70,2,1,14,5,0,8,4,68.1,5,0,3,96.0,4
https://www.unitedrugby.com/clubs/team-munster/john-ryan,team-munster,JOHN,RYAN,PROP,36,6'0'',120KG,,95,4,12,566,28,0,16,92.8,3,2,3,1,5,6,6,0,3,30,26,5,133,1,0,18,4,5,7,8,59.1,2,3,2,68.1,4
https://www.unitedrugby.com/clubs/team-munster/roman-salanoa,team-munster,ROMAN,SALANOA,PROP,27,6'0'',123KG,,93,4,14,558,8,3,29,93.1,0,8,0,0,3,5,10,2,1,23,19,3,21,2,1,5,4,4,2,7,98.0,3,2,5,65.3,2
https://www.unitedrugby.com/clubs/team-munster/niall-scannell,team-munster,NIALL,SCANNELL,HOOKER,32,6'1'',110KG,,46,9,10,237,28,11,38,83.5,10,2,2,1,2,2,1,1,1,30,3,2,76,0,1,4,2,4,8,9,85.8,0,2,5,92.9,5
https://www.unitedrugby.com/clubs/team-munster/danny-sheahan,team-munster,DANNY,SHEAHAN,HOOKER,20,6'0'',102KG,,98,13,9,103,1,11,12,74.1,1,10,7,0,8,0,5,3,0,22,27,3,3,0,0,4,3,4,9,6,87.5,2,2,4,80.2,0
https://www.unitedrugby.com/clubs/team-munster/fineen-wycherley,team-munster,FINEEN,WYCHERLEY,LOCK,27,6'4'',111KG,,54,3,2,209,1,10,31,92.0,9,4,7,9,4,3,7,2,1,24,13,4,71,0,0,17,4,2,2,1,71.8,1,1,5,58.4,2
https://www.unitedrugby.com/clubs/team-munster/josh-wycherley,team-munster,JOSH,WYCHERLEY,PROP,25,6'0'',108KG,,39,5,13,553,27,7,49,82.2,9,1,7,9,6,8,6,3,3,25,25,4,127,0,1,2,4,1,9,10,55.5,2,4,1,71.1,5
https://www.unitedrugby.com/clubs/team-munster/thaakir-abrahams,team-munster,THAAKIR,ABRAHAMS,WING,26,5'9'',77KG,,51,6,15,467,12,9,28,93.0,3,3,5,8,5,1,0,1,1,16,3,0,44,1,1,1,3,5,7,5,63.3,2,1,2,96.4,4
https://www.unitedrugby.com/clubs/team-munster/billy-burns,team-munster,BILLY,BURNS,FLY-HALF,30,6'0'',87KG,,15,8,9,453,14,6,45,85.3,0,6,5,9,9,2,4,2,1,30,5,1,135,2,0,3,2,2,0,3,63.0,1,4,2,95.1,4
https://www.unitedrugby.com/clubs/team-munster/tony-butler,team-munster,TONY,BUTLER,FLY-HALF,22,5'9'',84KG,,12,0,9,267,27,8,29,91.4,7,6,4,7,4,1,1,1,2,12,29,3,92,2,0,17,4,0,3,4,74.3,4,5,3,53.5,4
